,price,latitude,longitude,baths,bedrooms,Total_Area,PropertyType
13911,25000000,31.536408,74.416037,4,4,2722.51,5
13912,49000000,31.458686,74.406624,7,6,5445.0,5
13913,6200000,31.422982,74.281932,1,1,1089.004,5
13914,37000000,31.551184,74.284058,6,5,2722.51,5
13915,23000000,31.475378,74.373808,4,3,1905.757,5
13916,11000000,31.585176,74.499197,0,4,2722.51,5
13917,5000000,31.585176,74.499197,0,3,1361.255,5
13918,3100000,31.585176,74.499197,0,2,544.502,5
13919,9700000,31.418592,74.284101,3,3,1089.004,5
13920,2700000,31.52602,74.446685,0,0,5445.0,6
13921,7000000,31.425357,74.362532,4,5,1089.004,5
13922,13500000,31.409619,74.166126,4,4,2178.008,5
13923,20000000,31.581615,74.341853,4,3,1633.506,5
13924,33500000,31.475378,74.373808,5,4,2722.51,5
13925,11400000,31.534067,74.453945,4,3,1361.255,5
13926,32000000,31.483283,74.395723,10,7,5445.0,5
13927,97000000,31.494408,74.437666,10,7,10890.0,5
13928,26500000,31.528941,74.454131,6,5,2722.51,5
13929,49500000,31.466007,74.448338,7,6,5445.0,5
13930,35000000,31.551184,74.284058,5,5,2722.51,5
13931,14000000,31.539206,74.305515,0,3,12251.294999999998,5
13932,13500000,31.389912,74.190488,5,5,2722.51,5
13933,5000000,31.6012,74.416051,1,2,1905.757,5
13934,12500000,31.453378,74.289808,0,4,1361.255,5
13935,33500000,31.457991,74.411817,6,5,5445.0,5
13936,16500000,31.469009,74.309456,2,2,2178.008,5
13937,18000000,31.484967,74.373958,4,3,2178.008,5
13938,25500000,31.53327,74.41358,5,4,2722.51,5
13939,15900000,31.467545,74.4207,4,3,1361.255,5
13940,11500000,31.391854,74.271398,5,5,16607.310999999998,5
13941,40000000,31.481087,74.274952,0,12,5445.0,5
13942,16500000,31.431054,74.291125,0,7,5445.0,5
13943,31000000,31.483283,74.395723,5,4,2994.7609999999995,5
13944,79000000,31.481966,74.313834,0,5,5445.0,5
13945,19500000,31.483283,74.395723,0,5,2722.51,5
13946,39000000,31.467838,74.39126,0,4,2722.51,5
13947,26500000,31.478745,74.407969,5,4,2722.51,5
13948,13000000,31.478745,74.407969,0,0,1361.255,5
13949,10400000,31.429599,74.23669,5,5,1361.255,5
13950,5700000,31.570214,74.281473,4,4,6806.275,5
13951,34000000,31.475378,74.373808,5,4,2722.51,5
13952,29000000,31.471571,74.445906,4,4,2722.51,5
13953,15000000,31.498507,74.339025,3,3,2722.51,2
13954,28000000,31.467838,74.39126,5,4,2722.51,5
13955,23000000,31.417933,74.254317,4,3,2722.51,5
13956,9000000,31.421266,74.283972,4,3,1089.004,5
13957,17500000,31.40874,74.276233,7,7,2722.51,5
13958,27500000,31.363348,74.247837,7,7,5445.0,5
13959,4500000,31.541664,74.287664,2,3,544.502,5
13960,26500000,31.467838,74.39126,4,5,2722.51,5
13961,55000000,31.497116,74.321516,6,5,65340.0,5
13962,21000000,31.467069,74.416108,5,4,1361.255,5
13963,7000000,31.584485,74.481428,4,3,1361.255,5
13964,19000000,31.359647,74.253073,4,4,3267.012,5
13965,20000000,31.374451,74.183121,5,3,2722.51,5
13966,82500000,31.429249,74.230785,0,0,38115.0,6
13967,79000000,31.510965,74.312483,0,5,10890.0,5
13968,30000000,31.564477,74.318644,3,9,1361.255,5
13969,21000000,31.443383,74.286325,7,5,2722.51,5
13970,29500000,31.472706,74.326665,6,5,2994.7609999999995,5
13971,15000000,31.432105,74.349117,4,4,1361.255,5
13972,140000000,31.511679,74.312525,0,10,179685.0,5
13973,25000000,31.498507,74.339025,3,3,2722.51,5
13974,23000000,31.465275,74.28405,7,5,2722.51,5
13975,3650000,31.39798,74.496913,2,2,816.7529999999999,5
13976,22000000,31.56859,74.330921,6,5,1361.255,5
13977,25000000,31.522361,74.347173,5,6,1361.255,5
13978,11000000,31.598386,74.480821,5,5,2722.51,5
13979,6100000,31.495469,74.266505,4,3,816.7529999999999,5
13980,10500000,31.58398,74.461377,6,6,1361.255,5
13981,14800000,31.460187,74.432459,3,3,2722.51,2
13982,12500000,31.524337,74.271426,4,4,1361.255,5
13983,6800000,31.451804,74.310436,2,2,816.7529999999999,5
13984,12000000,31.515337,74.264045,0,0,1361.255,5
13985,9000000,31.556625,74.294381,5,5,816.7529999999999,5
13986,7200000,31.530829,74.294312,4,4,816.7529999999999,5
13987,9000000,31.539206,74.305515,4,4,816.7529999999999,5
13988,40000000,31.408887,74.265161,6,5,5445.0,5
13989,9200000,31.598824,74.228218,3,4,1361.255,5
13990,17500000,31.37584305,74.18971252,0,5,2722.51,5
13991,19000000,31.375843,74.189715,0,5,2994.7609999999995,5
13992,21000000,31.375843,74.189715,0,5,2722.51,5
13993,22500000,31.378774,74.190316,0,5,2722.51,5
13994,10000000,31.458942,74.231143,4,4,1361.255,5
13995,17000000,31.452023,74.218181,6,6,2722.51,5
13996,18000000,31.451364,74.215121,4,4,2722.51,5
13997,25000000,31.452023,74.218181,6,6,5445.0,5
13998,44000000,31.457624,74.284823,6,5,5445.0,5
13999,56000000,31.456124,74.268823,6,5,5445.0,5
14000,9500000,31.462347,74.293642,6,5,1361.255,5
14001,42000000,31.452023,74.26255,6,5,5445.0,5
14002,8500000,31.474097,74.263802,5,4,9528.785,5
14003,13500000,31.448802,74.273844,7,6,1361.255,5
14004,11000000,31.455867,74.274273,6,5,9528.785,5
14005,30000000,31.374195,74.191482,5,5,2722.51,5
14006,7000000,31.554037,74.366612,4,4,1361.255,5
14007,14000000,31.555499,74.41246,5,5,1633.506,5
14008,7500000,31.575684,74.423604,3,3,1089.004,5
14009,16500000,31.556446,74.413542,5,5,1633.506,5
14010,8500000,31.550818,74.37923,2,3,816.7529999999999,5
14011,42500000,31.495909,74.350569,4,4,3811.514,5
14012,8500000,31.598821,74.253584,4,4,1361.255,5
14013,60000000,31.529092,74.382048,6,4,5445.0,5
14014,11000000,31.555603,74.41925,8,8,1905.757,5
14015,15000000,31.439484,74.364392,2,2,3267.012,5
14016,7500000,31.402868,74.236129,3,4,1361.255,5
14017,8800000,31.355396,74.18556,4,3,1633.506,5
14018,13500000,31.374249,74.176404,4,3,1361.255,5
14020,28500000,31.452023,74.26255,7,6,2450.259,5
14021,25000000,31.462493,74.452372,0,4,22324.582,5
14022,35000000,31.462493,74.452372,0,4,2722.51,5
14023,22500000,31.461139,74.233675,6,6,3811.514,5
14024,13800000,31.40537,74.257078,4,3,1361.255,5
14025,30000000,31.447008,74.400702,5,5,5445.0,5
14026,55000000,31.461761,74.368343,7,5,5445.0,5
14027,9500000,31.59724114,74.47458297,5,5,1361.255,5
14028,22000000,31.447008,74.400702,4,4,2722.51,5
14029,16500000,31.462493,74.409342,4,3,1633.506,5
14030,12500000,31.521922,74.462242,3,3,1361.255,5
14031,20900000,31.537866,74.453144,4,4,2722.51,5
14032,12900000,31.528141,74.45888,3,3,1361.255,5
14033,16000000,31.376356,74.263701,5,4,2722.51,5
14034,6000000,31.32995796,74.21520233,0,3,816.7529999999999,5
14035,4000000,31.503922,74.260068,2,3,544.502,5
14036,45000000,31.487455,74.468894,0,0,5445.0,5
14037,3400000,31.374195,74.191482,0,1,3811.514,2
14038,13500000,31.375514,74.172735,5,3,1361.255,5
14039,36500000,31.46813,74.369545,5,4,5445.0,5
14040,41600000,31.533849,74.409633,5,5,4628.267,5
14041,14000000,31.460187,74.432459,5,4,3267.012,2
14042,22500000,31.392183,74.163966,0,5,2722.51,5
14043,6000000,31.329958,74.215204,0,3,816.7529999999999,5
14044,41500000,31.47428,74.380918,5,5,5445.0,5
14045,13100000,31.44082,74.438589,6,4,1361.255,5
14046,4400000,31.470028,74.321749,2,2,816.7529999999999,5
14047,25000000,31.469082,74.266148,7,6,2178.008,5
14048,10500000,31.397176,74.170847,3,3,1361.255,5
14049,13500000,31.438037,74.434512,4,3,1361.255,5
14050,15500000,31.454181,74.281004,5,5,1905.757,5
14051,59000000,31.478745,74.407969,6,6,10890.0,5
14052,23500000,31.469558,74.28139,0,5,3267.012,5
14053,22500000,31.469558,74.28139,0,5,2722.51,5
14054,12000000,31.471608,74.265733,0,5,1361.255,5
14055,11000000,31.469448,74.301903,0,5,1361.255,5
14056,60000000,31.452023,74.26255,0,5,5445.0,5
14057,52500000,31.452023,74.26255,0,5,5445.0,5
14058,42000000,31.452023,74.26255,0,5,5445.0,5
14059,49800000,31.456124,74.268823,0,5,59895.0,5
14060,56000000,31.456124,74.268823,0,5,5445.0,5
14061,44000000,31.457624,74.284823,0,5,5445.0,5
14062,9500000,31.462347,74.293642,0,5,1361.255,5
14063,8500000,31.474097,74.263802,0,4,9528.785,5
14064,11000000,31.455867,74.274273,0,5,9528.785,5
14065,13500000,31.448802,74.273844,0,6,1361.255,5
14066,37000000,31.463665,74.400616,5,6,2722.51,5
14067,9200000,31.355396,74.18556,3,3,1633.506,5
14068,22500000,31.368955,74.179244,6,5,2722.51,5
14069,2850000,31.45092583,74.35428619,2,2,816.7529999999999,5
14070,7700000,31.588479,74.400444,4,4,1361.255,5
14071,7200000,31.588479,74.400444,4,4,1361.255,5
14072,8000000,31.588479,74.400444,4,4,1361.255,5
14073,15800000,31.529678,74.449954,5,4,1905.757,5
14074,25000000,31.40537,74.257078,6,5,2722.51,5
14075,7000000,31.407778,74.349064,1,2,20418.825,5
14076,22200000,31.374451,74.183121,6,5,2722.51,5
14077,8500000,31.502166,74.333439,0,0,1633.506,5
14078,6400000,31.470253,74.214306,2,3,9528.785,5
14079,40000000,31.551184,74.284058,5,5,65340.0,5
14080,17000000,31.381706,74.195294,5,4,2178.008,5
14081,24900000,31.430421,74.267721,8,7,5445.0,5
14082,122500000,31.466447,74.408984,10,11,10890.0,5
14083,9500000,31.451804,74.310436,2,4,1361.255,5
14084,9450000,31.59838676,74.4808197,5,4,1361.255,5
14085,3900000,31.362173,74.282136,1,2,1361.255,2
14086,50000000,31.572523,74.42092,4,4,3811.514,5
14087,3000000,31.588187,74.41412,2,2,1089.004,5
14088,4500000,31.590709,74.47855,1,1,6806.275,5
14089,7500000,31.494628,74.414849,4,3,1089.004,5
14090,20000000,31.551184,74.284058,6,5,2722.51,5
14091,9200000,31.595434,74.23201,3,4,1361.255,5
14092,11000000,31.431519,74.255719,3,3,1361.255,5
14093,12500000,31.43335,74.257865,3,3,1361.255,5
14094,23000000,31.443383,74.286324,5,5,2722.51,5
14095,38500000,31.478672,74.375424,6,5,5445.0,5
14096,24500000,31.40537,74.278464,6,5,4628.267,5
14097,4000000,31.35958813,74.38208934,4,3,816.7529999999999,5
14098,33000000,31.484747,74.401517,5,4,5445.0,5
14099,21500000,31.469521,74.363322,4,3,1905.757,5
14100,72000000,31.473474,74.429569,0,0,43560.0,6
14101,160000000,31.537359,74.330707,10,11,10890.0,5
14102,21500000,31.386395,74.183106,0,5,2722.51,5
14103,2300000,31.598317,74.451475,1,2,6806.275,5
14104,14500000,31.503922,74.323139,0,0,1361.255,5
14105,5600000,31.581524,74.464334,3,3,816.7529999999999,5
14106,14500000,31.528032,74.330063,8,8,1361.255,5
14107,52000000,31.459784,74.457951,6,5,5445.0,5
14108,36500000,31.533849,74.409633,6,4,4628.267,5
14109,55000000,31.459491,74.395294,5,5,5445.0,5
14110,130000000,31.477537,74.410486,10,8,119790.0,5
14111,24000000,31.448756,74.394994,4,4,2722.51,5
14112,1900000,31.376356,74.263701,2,2,1361.255,2
14113,14500000,31.431593,74.179974,7,6,1361.255,5
14114,17000000,31.472596,74.257278,5,5,1361.255,5
14115,16500000,31.462493,74.409342,5,4,3267.012,2
14116,14000000,31.516142,74.271598,4,4,1361.255,5
14117,5000000,31.557474,74.401431,3,3,816.7529999999999,5
14118,9500000,31.59783254,74.47256541,0,4,1361.255,5
14119,3000000,31.557474,74.40143,3,3,544.502,5
14120,14500000,31.490127,74.418805,4,4,1905.757,5
14121,23000000,31.462493,74.452372,4,4,2722.51,5
14122,17200000,31.469009,74.309456,4,4,2722.51,5
14123,3000000,31.557474,74.401431,3,3,544.502,5
14124,25000000,31.473072,74.28611,5,5,5445.0,5
14125,48500000,31.474865,74.450741,6,5,5445.0,5
14126,40000000,31.389912,74.190488,5,5,5445.0,5
14127,47500000,31.427565,74.262328,8,6,5445.0,5
14128,17500000,31.458466,74.292161,3,3,3267.012,5
14129,30000000,31.432398,74.249282,0,0,5445.0,5
14130,8500000,31.558617,74.343785,3,4,7350.776999999999,5
14131,41500000,31.456124,74.268823,6,5,5445.0,5
14132,3300000,31.39867938,74.35496807,4,3,6806.275,5
14133,35500000,31.446824,74.404736,6,5,5445.0,5
14134,5000000,31.375514,74.172735,1,1,6261.772999999999,2
14135,21500000,31.397312,74.264917,5,5,2722.51,5
14136,9000000,31.368735,74.15745,5,5,1633.506,5
14137,16000000,31.438037,74.434512,0,3,1361.255,5
14138,23500000,31.473987,74.283028,6,5,2722.51,5
14139,11000000,31.598386,74.480821,6,5,1633.506,5
14140,22500000,31.435035,74.264131,5,6,2722.51,5
14141,6500000,31.439484,74.364392,0,0,1089.004,5
14142,62000000,31.46641,74.383621,6,5,5445.0,5
14143,16500000,31.385516,74.188857,6,5,2722.51,5
14144,62500000,31.43379,74.268479,9,9,59895.0,5
14145,34000000,31.518511,74.462038,6,5,5445.0,5
14146,10500000,31.443383,74.286325,5,4,1361.255,5
14147,15500000,31.320721,74.210751,6,4,2178.008,5
14148,14000000,31.582612,74.416838,5,6,1905.757,5
14149,9700000,31.534753,74.285189,4,9,1089.004,5
14150,15000000,31.540855,74.314871,4,5,1361.255,5
14151,9450000,31.598386,74.480821,5,4,1361.255,5
14152,21000000,31.37414,74.18016,6,5,2722.51,5
14153,8500000,31.492213,74.251013,3,3,1361.255,5
14154,90000000,31.505678,74.348202,0,10,65340.0,5
14155,23500000,31.430567,74.342659,3,2,3267.012,5
14156,17800000,31.374964,74.199843,7,5,2722.51,5
14157,6800000,31.405462,74.162757,2,2,1361.255,5
14158,9500000,31.405462,74.162757,0,0,1905.757,5
14159,11500000,31.387824,74.193242,4,4,2178.008,5
14160,2500000,31.533262,74.316587,1,2,544.502,2
14161,24000000,31.355909,74.181014,8,6,2722.51,5
14162,7500000,31.571516,74.367084,5,6,1361.255,5
14163,7000000,31.422982,74.281932,3,3,1089.004,5
14164,48000000,31.462493,74.409342,7,6,5445.0,5
14165,24000000,31.508898,74.283357,5,5,2722.51,5
14166,45000000,31.456124,74.268823,5,5,5445.0,5
14167,3300000,31.626564,74.281826,4,4,6806.275,5
14168,18500000,31.435547,74.34876,8,7,2722.51,5
14169,2700000,31.412439,74.355361,0,0,6806.275,5
14170,50000000,31.447044,74.211094,7,5,5445.0,5
14171,17500000,31.519709,74.32281,5,5,1905.757,5
14172,27000000,31.478452,74.296846,6,5,2722.51,5
14173,31500000,31.478452,74.296846,6,5,3267.012,5
14174,9900000,31.478452,74.296846,3,3,1089.004,5
14175,42500000,31.443383,74.286324,6,5,5445.0,5
14176,27000000,31.443383,74.286324,6,5,2722.51,5
14177,20000000,31.443383,74.286324,5,5,2722.51,5
14178,27000000,31.446129,74.278986,6,5,2722.51,5
14179,11500000,31.432764,74.25941,3,3,1361.255,5
14180,24500000,31.454181,74.281004,6,5,2722.51,5
14181,25000000,31.443383,74.286324,5,4,2722.51,5
14182,40000000,31.469558,74.28139,6,5,2722.51,5
14183,14500000,31.420094,74.254174,3,3,1361.255,5
14184,12500000,31.598824,74.228218,5,5,54450.0,5
14185,5500000,31.598824,74.228218,4,3,1089.004,5
14186,5400000,31.598824,74.228218,3,3,1089.004,5
14187,5000000,31.598824,74.228218,3,3,816.7529999999999,5
14188,16000000,31.499481,74.418277,4,3,2450.259,5
14189,12000000,31.442857,74.396421,3,3,1361.255,5
14190,5100000,31.598824,74.228218,3,3,816.7529999999999,5
14191,4800000,31.598824,74.228218,3,3,816.7529999999999,5
14192,7500000,31.598824,74.228218,4,3,1361.255,5
14193,5500000,31.598824,74.228218,3,3,1089.004,5
14194,8500000,31.598824,74.228218,3,4,1633.506,5
14195,5400000,31.598824,74.228218,3,4,1089.004,5
14196,6000000,31.598824,74.228218,3,4,1361.255,5
14197,4800000,31.598824,74.228218,2,3,816.7529999999999,5
14198,5000000,31.598824,74.228218,2,3,816.7529999999999,5
14199,5200000,31.598824,74.228218,2,3,816.7529999999999,5
14200,19000000,31.440747,74.39847,5,4,2722.51,5
14201,7000000,31.598824,74.228218,3,4,816.7529999999999,5
14202,8500000,31.598824,74.228218,3,4,1361.255,5
14203,3500000,31.506337,74.250283,2,3,544.502,5
14204,35000000,31.45646,74.236846,9,6,5445.0,5
14205,9000000,31.598824,74.228218,3,4,816.7529999999999,5
14206,2650000,31.412439,74.355361,2,2,6806.275,5
14207,9500000,31.602644,74.340019,2,5,10073.286999999998,5
14208,9500000,31.442857,74.396421,4,3,1361.255,5
14209,125000000,31.462493,74.452372,6,5,10890.0,5
14210,16000000,31.465275,74.291897,5,4,1361.255,5
14211,10500000,31.447081,74.396753,4,3,1361.255,5
14212,23500000,31.37108,74.190316,5,5,2722.51,5
14213,60000000,31.473474,74.429569,5,4,441045.0,6
14214,14500000,31.402513,74.292798,5,5,2450.259,5
14215,12500000,31.581899,74.463515,3,3,1361.255,5
14216,22500000,31.581899,74.463515,5,5,2722.51,5
14217,21000000,31.447008,74.400702,5,4,2722.51,5
14218,45000000,31.533849,74.409633,5,5,5445.0,5
14219,40000000,31.506264,74.444708,0,5,5445.0,5
14220,6500000,31.409436,74.188914,4,4,816.7529999999999,5
14221,37000000,31.471571,74.445906,5,5,5445.0,5
14222,9800000,31.581899,74.463515,3,3,1361.255,5
14223,42500000,31.385627,74.196817,6,5,5445.0,5
14224,11000000,31.447081,74.396753,4,3,1361.255,5
14226,7700000,31.509067,74.246771,4,3,9528.785,5
14227,21500000,31.440747,74.39847,0,4,2722.51,5
14228,23000000,31.447008,74.400702,6,5,2994.7609999999995,5
14229,21000000,31.440747,74.39847,0,4,2722.51,5
14230,13000000,31.581899,74.463515,4,4,1633.506,5
14231,5700000,31.581899,74.463515,3,3,1089.004,5
14232,6000000,31.482881,74.418933,0,3,6806.275,5
14233,22500000,31.443749,74.259152,6,5,2722.51,5
14234,9000000,31.581899,74.463515,3,3,1361.255,5
14235,11000000,31.442248,74.402375,4,3,1633.506,5
14236,8500000,31.575684,74.423604,5,4,1361.255,5
14237,14500000,31.500556,74.367728,3,3,23413.586,5
14238,6800000,31.482881,74.418933,4,3,816.7529999999999,5
14239,60000000,31.522361,74.347173,0,6,5445.0,5
14240,110000000,31.505678,74.348202,0,0,81675.0,5
14241,120000000,31.522361,74.347173,0,4,10890.0,5
14242,49000000,31.482368,74.310751,0,6,5445.0,5
14243,18000000,31.37086,74.182935,6,5,2722.51,5
14244,36000000,31.552428,74.299507,6,5,2722.51,5
14245,77000000,31.462493,74.409342,5,5,5445.0,5
14246,19500000,31.408374,74.271255,6,6,2722.51,5
14247,30000000,31.455721,74.386368,5,5,3539.263,5
14248,9600000,31.44558,74.401217,3,3,1089.004,5
14249,9500000,31.430421,74.267721,4,4,1361.255,5
14250,30000000,31.522361,74.347172,0,7,2722.51,5
14251,4500000,31.523532,74.263744,3,5,544.502,5
14252,13000000,31.503922,74.323139,4,4,1361.255,5
14253,29800000,31.471571,74.445906,5,4,2722.51,5
14254,11800000,31.375514,74.172735,4,3,1361.255,5
14255,11300000,31.374249,74.176404,4,3,1361.255,5
14256,7500000,31.563398,74.3891,2,3,816.7529999999999,5
14257,120000000,31.475378,74.373808,7,6,10890.0,5
14258,7500000,31.488165,74.419307,0,0,816.7529999999999,5
14259,25500000,31.445799,74.270668,3,3,2722.51,5
14260,2800000,31.485627,74.121572,1,3,816.7529999999999,5
14261,20000000,31.378774,74.190316,7,5,2994.7609999999995,5
14262,7300000,31.528141,74.45888,4,3,1361.255,5
14263,18000000,31.375843,74.189715,6,5,2722.51,5
14264,15600000,31.460187,74.432459,3,3,2722.51,2
14265,41000000,31.375843,74.189715,7,5,5445.0,5
14266,120000000,31.602644,74.340019,6,10,4900.518,5
14267,37000000,31.385516,74.188857,7,5,5445.0,5
14268,39000000,31.379287,74.181308,7,5,5445.0,5
14269,5500000,31.539206,74.305515,3,6,816.7529999999999,5
14270,37000000,31.39024167,74.16505337,7,5,5445.0,5
14271,42400000,31.475378,74.373808,6,5,5445.0,5
14272,4000000,31.599153,74.403949,2,4,816.7529999999999,5
14273,30000000,31.458979,74.373565,6,5,65340.0,5
14274,2480000,31.502166,74.333439,2,2,544.502,5
14275,2480000,31.422218,74.364395,2,2,544.502,5
14276,2700000,31.412439,74.355361,2,2,6806.275,5
14277,145000000,31.471571,74.445906,7,6,10890.0,5
14278,38500000,31.453561,74.398513,6,5,5445.0,5
14279,4500000,31.492615,74.265647,3,3,6806.275,5
14280,7000000,31.593305,74.309363,2,2,544.502,5
14281,10000000,31.572905,74.404206,4,4,1361.255,5
14282,8500000,31.502166,74.333439,4,4,1089.004,5
14283,23000000,31.465275,74.28405,7,6,2722.51,5
14284,65000000,31.516289,74.353194,5,5,5445.0,5
14285,12000000,31.525727,74.327059,5,4,1361.255,5
14286,10500000,31.505514,74.265089,4,4,1633.506,5
14287,10500000,31.505514,74.265089,4,4,14973.804999999998,5
14288,30000000,31.538456,74.346857,7,7,2722.51,5
14289,12000000,31.463957,74.30995,3,4,1361.255,5
14290,8500000,31.583215,74.318558,3,5,9528.785,5
14291,37500000,31.570053,74.367828,5,5,3267.012,5
14292,25000000,31.418263,74.268087,5,6,2722.51,5
14293,26000000,31.420094,74.254174,5,5,5445.0,5
14294,23000000,31.482368,74.310751,5,5,2722.51,5
14295,16500000,31.430421,74.267721,3,3,1361.255,5
14296,11500000,31.469448,74.301903,3,3,1361.255,5
14297,35000000,31.5078,74.318733,4,4,70785.0,5
14298,10000000,31.528283,74.463143,4,3,1361.255,5
14299,22500000,31.537866,74.453144,4,4,2722.51,5
14300,13500000,31.460187,74.432459,4,3,2994.7609999999995,2
14301,26500000,31.519727,74.45996,4,4,2994.7609999999995,5
14302,10500000,31.528141,74.45888,4,3,1361.255,5
14303,11500000,31.484967,74.4104,4,3,1633.506,5
14304,6450000,31.432105,74.349117,8,8,816.7529999999999,5
14305,5500000,31.432105,74.349117,4,3,816.7529999999999,5
14306,14300000,31.321674,74.38086,5,4,2722.51,5
14307,9000000,31.548932,74.402654,4,3,1089.004,5
14308,75000000,31.40537,74.257078,8,6,10890.0,5
14309,9500000,31.38046,74.25843,3,3,1361.255,5
14310,9500000,31.376356,74.263701,3,3,1361.255,5
14311,38000000,31.456892,74.392118,6,5,5445.0,5
14312,26500000,31.465275,74.291897,5,5,5445.0,5
14313,3400000,31.380313,74.187183,1,1,3811.514,2
14314,3400000,31.374195,74.191482,1,1,3811.514,2
14315,20200000,31.317861,74.21814,4,4,5445.0,5
14316,19000000,31.317861,74.21814,4,4,5445.0,5
14317,19700000,31.317861,74.21814,4,4,5445.0,5
14318,19800000,31.317861,74.21814,4,4,5445.0,5
14319,45000000,31.461761,74.368343,7,5,5445.0,5
14320,5500000,31.590394,74.467811,2,2,1089.004,5
14321,13500000,31.386981,74.274523,0,3,1361.255,5
14322,14000000,31.446824,74.404736,3,2,2722.51,5
14323,47500000,31.434156,74.272113,0,5,5445.0,5
14324,18000000,31.528032,74.330063,4,4,1633.506,5
14325,11000000,31.495579,74.273386,0,3,1361.255,5
14326,25000000,31.398008,74.252515,5,5,4356.016,5
14327,130000000,31.539334,74.335799,0,10,10890.0,5
14328,11500000,31.385699,74.278343,3,3,1361.255,5
14329,120000000,31.537359,74.330707,0,11,70785.0,5
14330,65000000,31.479404,74.30397,10,10,87120.0,5
14331,12500000,31.387824,74.193242,0,0,2178.008,5
14332,7000000,31.387824,74.193242,0,0,1361.255,5
14333,3200000,31.519709,74.32281,2,2,816.7529999999999,2
14334,6200000,31.453414,74.31623,1,1,1089.004,5
14335,6800000,31.407449,74.140653,2,2,1361.255,5
14336,41500000,31.461761,74.368343,8,7,5445.0,5
14337,23500000,31.471571,74.445906,5,4,23141.335,5
14338,53000000,31.40537,74.257078,6,5,10890.0,5
14339,59500000,31.434522,74.266148,7,6,87120.0,5
14340,19000000,31.37108,74.190316,0,5,2722.51,5
14341,16500000,31.493338,74.416925,3,3,2994.7609999999995,5
14342,40000000,31.515996,74.299664,0,5,87120.0,5
14343,22500000,31.515996,74.299664,0,4,2722.51,5
14344,25000000,31.520386,74.2946,0,4,2722.51,5
14345,40000000,31.518337,74.297862,0,3,5445.0,5
14346,23000000,31.518337,74.297862,0,4,2722.51,5
14347,70000000,31.537359,74.330707,5,6,5445.0,5
14348,95000000,31.409106,74.253666,7,6,10890.0,5
14349,120000000,31.511679,74.312525,8,6,10890.0,5
14350,15000000,31.396312,74.179325,0,5,4083.765,5
14351,24500000,31.434522,74.266148,6,5,2722.51,5
14352,1600000,31.462347,74.293642,0,1,3811.514,2
14353,20000000,31.565455,74.283714,5,5,1905.757,5
14354,24000000,31.475378,74.373808,4,3,2722.51,5
14355,58500000,31.467545,74.4207,6,5,65340.0,5
14356,46500000,31.473401,74.457264,6,5,5445.0,5
14357,10500000,31.392916,74.175482,5,5,1361.255,5
14358,60000000,31.522361,74.347172,0,5,10890.0,5
14359,5500000,31.564148,74.321737,3,4,8712.032,5
14360,33500000,31.462493,74.409342,6,5,2722.51,5
14361,11500000,31.421229,74.28556,4,3,1089.004,5
14362,40000000,31.379287,74.181304,7,5,5445.0,5
14363,43000000,31.379287,74.181304,7,5,5445.0,5
14364,42000000,31.379287,74.181304,7,5,5445.0,5
14365,42000000,31.385516,74.188857,7,5,5445.0,5
14366,55000000,31.385516,74.188857,7,5,65340.0,5
14367,41500000,31.466007,74.448338,6,5,5445.0,5
14368,26500000,31.379287,74.181308,7,5,3267.012,5
14369,17000000,31.371391,74.170096,6,5,2722.51,5
14370,19000000,31.375843,74.189715,6,5,2722.51,5
14371,5800000,31.565455,74.283714,3,3,544.502,5
14372,11500000,31.421742,74.282985,3,3,1089.004,5
14373,13000000,31.380313,74.187183,0,0,1361.255,5
14374,32700000,31.461468,74.415529,0,3,25591.594,2
14375,22500000,31.505678,74.348202,4,4,1905.757,5
14376,15000000,31.478891,74.329348,0,0,1361.255,5
14377,35500000,31.354956,74.246378,6,5,5445.0,5
14378,59500000,31.463665,74.400616,6,5,5445.0,5
14379,30000000,31.56716347,74.32510376,3,9,1361.255,5
14380,70000000,31.500556,74.367728,5,5,65340.0,5
14381,14000000,31.454181,74.281004,0,0,1361.255,5
14382,12500000,31.466154,74.29641,4,3,1361.255,5
14383,5000000,31.665791,74.313979,0,3,1905.757,5
14384,12000000,31.359647,74.253073,4,3,1361.255,5
14385,120000000,31.535451,74.337407,0,5,10890.0,5
14386,20000000,31.528032,74.330063,0,2,15518.307,5
14387,70000000,31.554713,74.325394,0,5,87120.0,5
14388,32500000,31.537359,74.330707,0,5,2722.51,5
14389,16000000,31.528032,74.330063,0,3,1361.255,5
14390,5000000,31.318439,74.225283,0,2,1361.255,5
14391,11500000,31.602644,74.340019,0,0,6806.275,5
14392,12000000,31.448802,74.273844,0,4,1361.255,5
14393,47500000,31.436646,74.267135,0,6,5445.0,5
14394,36500000,31.418263,74.268087,0,5,5445.0,5
14395,16500000,31.431739,74.261127,0,5,1361.255,5
14396,11000000,31.365803,74.190116,0,3,1361.255,5
14397,14000000,31.463884,74.271269,0,4,1361.255,5
14398,10500000,31.466154,74.29641,0,3,1361.255,5
14399,36000000,31.471827,74.292462,0,5,5445.0,5
14400,12500000,31.465312,74.303584,0,4,1361.255,5
14401,18500000,31.469448,74.301903,0,4,3267.012,5
14402,52500000,31.469448,74.301903,0,5,5445.0,5
14403,42500000,31.469448,74.301903,0,5,5445.0,5
14404,35000000,31.461285,74.301002,0,5,5445.0,5
14405,21000000,31.463884,74.271269,0,6,2722.51,5
