price,latitude,longitude,baths,bedrooms,Total_Area,PropertyType
24500000,31.420094,74.254174,5,5,2722.51,5
6000000,31.579632,74.403275,3,3,1089.004,5
18000000,31.462347,74.293642,4,4,20418.825,5
9000000,31.56976,74.335463,3,2,1633.506,5
9500000,31.47280636,74.2863214,3,3,1089.004,5
12500000,31.4364749,74.26094055,3,2,2722.51,5
9900000,31.550672,74.403963,5,5,1633.506,5
3200000,31.49138003,74.25089478,3,6,816.7529999999999,5
7200000,31.579015,74.48308,6,6,1905.757,5
37500000,31.483283,74.395723,7,6,5445.0,5
4000000,31.39867938,74.35496807,3,3,1089.004,5
5000000,31.598386,74.480821,2,2,816.7529999999999,5
12000000,31.56631425,74.40824389,4,4,14157.052,5
12500000,31.495579,74.273386,5,3,1361.255,5
22000000,31.508679,74.437326,5,4,2722.51,5
16000000,31.48939674,74.41727355,0,0,3811.514,5
160000000,31.48944049,74.31992412,3,4,16335.0,5
13000000,31.318439,74.225283,0,4,1905.757,5
21500000,31.45326801,74.26630408,4,5,2722.51,5
13800000,31.4184435,74.28297132,6,5,2178.008,5
5000000,31.477098,74.357271,2,2,6806.275,5
7500000,31.59724114,74.47458297,5,4,9528.785,5
18000000,31.560697,74.421326,8,5,20418.825,5
23500000,31.48116,74.456792,0,0,1905.757,5
50000000,31.471571,74.445906,6,6,5445.0,5
8000000,31.39537,74.269123,0,0,2178.008,5
10000000,31.409802,74.193678,5,4,1361.255,5
9150000,31.455172,74.202454,3,4,1361.255,5
7500000,31.413355,74.239926,3,3,1089.004,5
60000000,31.444334,74.304698,6,6,10890.0,5
2500000,31.403473,74.196754,2,2,816.7529999999999,2
12000000,31.492682,74.42323,5,4,1089.004,5
52500000,31.471571,74.445906,6,5,5445.0,5
10000000,31.569505,74.295473,4,3,1089.004,5
4700000,31.502167,74.33344,3,2,816.7529999999999,5
5200000,31.598824,74.228218,5,3,816.7529999999999,5
19500000,31.444334,74.304698,4,5,2722.51,5
21800000,31.537605,74.419,5,4,2722.51,5
15000000,31.538054,74.29891,4,5,2722.51,5
5500000,31.57662255,74.41897843,1,2,816.7529999999999,5
7500000,31.474389,74.269123,3,3,3267.012,5
11500000,31.375514,74.172735,3,3,1361.255,5
25500000,31.368955,74.179244,7,6,2722.51,5
8500000,31.48012361,74.32177987,4,5,1361.255,5
30000000,31.513289,74.293585,6,5,2722.51,5
18000000,31.466167,74.244961,5,4,2450.259,5
6500000,31.59495,74.470518,0,0,816.7529999999999,5
12000000,31.49716181,74.41377997,4,3,1361.255,5
12500000,31.462347,74.293642,3,3,1361.255,5
5000000,31.374195,74.191482,1,1,7623.027999999999,2
16500000,31.441113,74.239683,4,4,2722.51,5
6000000,31.588834,74.471097,3,2,1089.004,5
8500000,31.455867,74.274273,3,3,816.7529999999999,5
10500000,31.375165,74.253992,0,4,2722.51,5
25000000,31.53425,74.30073,3,3,3267.012,5
30000000,31.471571,74.445906,5,4,2722.51,5
59500000,31.52997,74.376383,0,8,59895.0,5
28500000,31.494408,74.437666,6,4,2722.51,5
9500000,31.450248,74.200931,4,4,2722.51,5
22000000,31.371391,74.170096,6,5,2722.51,5
11000000,31.477098,74.35727,0,0,1905.757,5
6000000,31.364343,74.213113,4,3,816.7529999999999,5
4000000,31.598386,74.480821,4,3,1361.255,5
4300000,31.496092,74.393234,2,4,1089.004,5
55000000,31.478891,74.329348,0,0,5445.0,5
6000000,31.412563,74.170745,0,2,11162.291,2
9500000,31.422981,74.28193,4,4,1089.004,5
32500000,31.478928,74.253373,10,7,5445.0,5
4700000,31.428051,74.37968,3,3,816.7529999999999,5
39000000,31.495909,74.350569,5,4,3811.514,5
55000000,31.431007,74.210658,6,6,87120.0,5
14000000,31.494262,74.400187,4,4,2178.008,5
26500000,31.502385,74.414506,6,5,3267.012,5
10000000,31.502385,74.414506,4,3,1361.255,5
15000000,31.44164374,74.20201421,7,5,19874.323,5
15000000,31.320611,74.403269,4,6,2178.008,5
20500000,31.375843,74.189715,7,5,2722.51,5
8000000,31.476512,74.418805,4,4,1361.255,5
3500000,31.557474,74.395108,2,3,6806.275,5
27000000,31.602644,74.340019,6,7,29403.108,5
18000000,31.520605,74.261212,3,3,2722.51,5
3400000,31.373864,74.362316,2,2,7350.776999999999,5
19000000,31.477098,74.357271,3,3,2722.51,5
8500000,31.320354,74.403441,4,3,1361.255,5
2500000,31.57134,74.394071,0,0,6806.275,2
72500000,31.534067,74.453945,7,7,10890.0,5
15000000,31.461139,74.233675,4,3,2722.51,5
3800000,31.626564,74.281826,3,3,816.7529999999999,5
2200000,31.496092,74.393234,1,2,544.502,5
65000000,31.476597,74.2563,5,4,10890.0,5
9000000,31.453414,74.31623,5,4,816.7529999999999,5
14000000,31.421266,74.283972,0,0,2178.008,5
7913000,31.510471,74.350526,1,1,4628.267,2
44000000,31.495909,74.350569,5,5,5445.0,5
3200000,31.428051,74.379676,2,2,1089.004,5
2400000,31.626564,74.281826,2,3,9528.785,5
5000000,31.563252,74.413877,0,0,1089.004,5
6600000,31.427946,74.343731,3,3,816.7529999999999,5
2700000,31.502167,74.33344,0,2,1089.004,2
9500000,31.580583,74.301438,3,4,816.7529999999999,5
10000000,31.56430212,74.41203117,0,0,1089.004,5
42500000,31.379287,74.181304,0,5,5445.0,5
6200000,31.523532,74.263744,2,4,816.7529999999999,5
11000000,31.528283,74.463143,4,3,1361.255,5
7500000,31.563251,74.41388,4,3,9528.785,5
5000000,31.492432,74.427974,2,3,816.7529999999999,5
7400000,31.431593,74.179974,4,3,11434.542,5
13500000,31.521776,74.319835,4,5,1089.004,5
5500000,31.599153,74.403949,1,1,1361.255,5
8500000,31.578462,74.346285,4,5,1361.255,5
11700000,31.584532,74.37298,3,5,1089.004,5
28500000,31.40537,74.257078,7,6,5445.0,5
110000000,31.49954029,74.37354684,0,0,16335.0,5
31000000,31.433497,74.248853,6,5,5445.0,5
18000000,31.433497,74.248853,6,5,2722.51,5
29000000,31.433497,74.248853,6,6,5445.0,5
20000000,31.380313,74.187183,5,5,2722.51,5
18000000,31.471498,74.306667,4,4,2722.51,5
35000000,31.359648,74.253075,6,6,5445.0,5
11000000,31.347406,74.207447,4,4,2722.51,5
27100000,31.505678,74.348202,2,3,21235.578,2
39500000,31.471571,74.445906,6,5,5445.0,5
6400000,31.520825,74.302425,0,0,9801.036,5
45000000,31.46813,74.369545,0,0,5445.0,5
20500000,31.460187,74.432459,3,3,2722.51,5
15000000,31.602644,74.34002,4,3,1361.255,5
11000000,31.470028,74.321749,4,3,1361.255,5
9000000,31.466373,74.315983,3,4,1361.255,5
27500000,31.473474,74.429569,0,4,5445.0,5
42500000,31.453561,74.398513,6,5,5445.0,5
9000000,31.471827,74.292462,3,3,1361.255,5
33500000,31.460187,74.432459,4,4,5445.0,5
32500000,31.460187,74.432459,4,4,5445.0,5
18000000,31.460187,74.432459,4,4,3267.012,2
9800000,31.393209,74.175897,5,3,1361.255,5
5550000,31.551184,74.284058,2,2,816.7529999999999,5
130000000,31.521909,74.43748,6,5,10890.0,5
13000000,31.5838,74.339662,4,3,1089.004,5
100000000,31.500556,74.367728,10,7,10890.0,5
20000000,31.572526,74.381002,5,5,2722.51,5
12600000,31.460187,74.432459,4,3,2722.51,2
50000000,31.505678,74.348202,6,5,10890.0,5
45500000,31.495909,74.350569,5,5,5445.0,5
6100000,31.470693,74.241357,5,4,816.7529999999999,5
70000000,31.47585343,74.40069079,7,5,10890.0,5
45000000,31.47428,74.380918,6,5,5445.0,5
25000000,31.499458,74.417818,4,4,2722.51,5
55000000,31.471571,74.445906,0,0,5445.0,5
6700000,31.581899,74.463515,5,4,1089.004,5
125000000,31.478891,74.329348,7,5,10890.0,5
33500000,31.471571,74.445906,5,4,2722.51,5
10500000,31.470253,74.214306,3,3,20418.825,5
9000000,31.473126,74.413572,6,5,1361.255,5
18000000,31.376393,74.167886,5,5,2722.51,5
19000000,31.555499,74.41246,4,4,3811.514,5
22500000,31.448707,74.283357,6,5,2722.51,5
55500000,31.456124,74.268823,9,7,5445.0,5
2500000,31.425257,74.383922,2,2,544.502,5
42500000,31.471132,74.445162,6,5,5445.0,5
26000000,31.522361,74.347173,2,2,2722.51,5
31000000,31.483283,74.395723,6,5,2722.51,5
9800000,31.434522,74.266148,5,5,1361.255,5
32700000,31.460187,74.432459,4,4,5445.0,5
4500000,31.451804,74.310436,2,1,816.7529999999999,5
11000000,31.473072,74.28611,4,4,1361.255,5
32500000,31.466227,74.427137,6,4,2722.51,5
